tanggal,meninggal,sembuh,positif,positif_aktif,meninggal harian,sembuh harian,self-isolation harian,dirawat harian,positif harian,positif aktif harian,rasio_kematian,rasio_sembuh,rasio_sembuh_meninggal
2023-01-02,15913,1519020,1536325,1392,2,215,-125,-23,69,-148,0.010357834442582136,0.9887361072689698,95.45780179727267
2023-01-03,15914,1519229,1536517,1374,1,209,-6,-12,192,-18,0.010357190971528464,0.9887485787661314,95.46493653386955
2023-01-04,15915,1519353,1536727,1459,1,124,110,-25,210,85,0.010356426352891567,0.9886941532230513,95.46672950047126
2023-01-05,15916,1519553,1536910,1441,1,200,-10,-8,183,-18,0.010355843868541425,0.9887065605663311,95.47329731088213
2023-01-06,15918,1519752,1537098,1428,2,199,-14,1,188,-13,0.01035587841503925,0.9887150981915271,95.47380324161327
2023-01-07,15920,1519945,1537249,1384,2,193,-38,-6,151,-44,0.010356162209245217,0.9887435282117601,95.47393216080403
2023-01-08,15921,1520133,1537374,1320,1,188,-64,0,125,-64,0.010355970635642335,0.9887854224151053,95.47974373469003
2023-01-09,15924,1520284,1537455,1267,3,151,-66,-7,81,-53,0.010357376313453077,0.988831543037032,95.471238382316
2023-01-10,15925,1520387,1537579,1267,1,103,13,7,124,0,0.010357191402848244,0.9888187858965295,95.47171114599686
2023-01-11,15926,1520477,1537725,1322,1,90,55,0,146,55,0.010356858345933116,0.9887834300671446,95.47136757503453
2023-01-12,15926,1520713,1537884,1245,0,236,-44,-33,159,-77,0.01035578756265102,0.9888346585308124,95.48618611076228
2023-01-13,15928,1520897,1538004,1179,2,184,-80,14,120,-66,0.010356279957659408,0.9888771420620492,95.48574836765445
2023-01-14,15928,1521132,1538176,1116,0,235,-56,-7,172,-63,0.010355121910626612,0.9889193434301407,95.50050226017076
2023-01-15,15929,1521280,1538260,1051,1,148,-75,10,84,-65,0.010355206532055699,0.9889615539635692,95.50379810408688
2023-01-16,15929,1521435,1538330,966,0,155,-85,0,70,-85,0.010354735329870704,0.9890173109800888,95.51352878397891
2023-01-17,15929,1521629,1538441,883,0,194,-88,5,111,-83,0.010353988225742813,0.9890720541119224,95.52570782848892
2023-01-18,15931,1521707,1538559,921,2,78,59,-21,118,38,0.010354494042802389,0.9890468938792727,95.51861151214614
2023-01-19,15934,1521791,1538643,918,3,84,-4,1,84,-3,0.010355878524128078,0.9890474918483365,95.50589933475587
2023-01-20,15936,1521917,1538735,882,2,126,-34,-2,92,-36,0.010356559121616133,0.9890702427643486,95.50181977911646
2023-01-21,15937,1522083,1538816,796,1,166,-87,1,81,-86,0.0103566638246548,0.9891260553568458,95.50624333312417
2023-01-22,15939,1522186,1538900,775,2,103,-6,-15,84,-21,0.010357398141529663,0.9891389953863149,95.5007215007215
2023-01-23,15939,1522288,1538945,718,0,102,-57,0,45,-57,0.010357095282807378,0.9891763513315941,95.50712089842524
2023-01-24,15940,1522374,1539007,693,1,86,-14,-11,62,-25,0.010357327809425169,0.9891923818410183,95.5065244667503
2023-01-25,15941,1522427,1539094,726,1,53,34,-1,87,33,0.010357392076117508,0.9891709018422526,95.50385797628756
2023-01-26,15941,1522544,1539191,706,0,117,-14,-6,97,-20,0.010356739352036232,0.9891845781322786,95.51119754093219
2023-01-27,15941,1522655,1539255,659,0,111,-47,0,64,-47,0.010356308733770558,0.9892155620738604,95.51816071764632
2023-01-28,15941,1522740,1539325,644,0,85,-8,-7,70,-15,0.010355837786042583,0.9892257970214218,95.52349287999498
2023-01-29,15942,1522817,1539388,629,1,77,-10,-5,63,-15,0.01035606357851302,0.9892353324827788,95.52233094969263
2023-01-30,15942,1522903,1539456,611,0,86,-8,-10,68,-18,0.010355606136193565,0.9892475004157313,95.52772550495547
2023-01-31,15942,1522973,1539553,638,0,70,20,7,97,27,0.010354953678113062,0.9892306403222234,95.53211642202986
2023-02-01,15942,1523015,1539633,676,0,42,22,16,80,38,0.010354415630218371,0.9892065186963387,95.5347509722745
2023-02-02,15942,1523068,1539734,724,0,53,64,-16,101,48,0.01035373642460321,0.989176052486988,95.53807552377368
2023-02-03,15944,1523178,1539796,674,2,110,-55,5,62,-50,0.010354618403996374,0.9892076612746104,95.53299046663322
2023-02-04,15946,1523262,1539857,649,2,84,-17,-8,61,-25,0.010355507037341779,0.9892230252549425,95.52627618211464
2023-02-05,15946,1523334,1539908,628,0,72,-19,-2,51,-21,0.010355164074736932,0.989237019354403,95.53079142104603
2023-02-06,15947,1523440,1539977,590,1,106,-41,3,69,-38,0.01035534946301146,0.9892615279319107,95.5314479212391
2023-02-07,15948,1523491,1540177,738,1,51,148,0,200,148,0.010354654043009342,0.9891661802507115,95.5286556308001
2023-02-08,15949,1523556,1540267,762,1,65,23,1,90,24,0.0103546982438759,0.9891505823341018,95.52674148849458
2023-02-09,15949,1523659,1540355,747,0,103,-1,-14,88,-15,0.010354106683199651,0.9891609401728823,95.53319957364099
2023-02-10,15950,1523757,1540459,752,1,98,12,-7,104,5,0.010354056810340295,0.9891577770002318,95.53335423197493
2023-02-11,15951,1523850,1540551,750,1,93,-2,0,92,-2,0.010354087595931585,0.9891590736041844,95.53319541094602
2023-02-12,15952,1523936,1540627,739,1,86,-10,-1,76,-11,0.010354225909321335,0.9891660992569908,95.53259779338013
2023-02-13,15952,1524010,1540700,738,0,74,-5,4,73,-1,0.010353735315116505,0.9891672616343221,95.53723671013039
2023-02-14,15954,1524096,1540789,739,2,86,2,-1,89,1,0.010354435292567639,0.9891659403072063,95.53065062053403
2023-02-15,15955,1524158,1540890,777,1,62,36,2,101,38,0.010354405570806482,0.9891413403941878,95.52854904418678
2023-02-16,15955,1524271,1540999,773,0,113,-4,0,109,-4,0.010353673169158448,0.9891447041821572,95.53563146349107
2023-02-17,15957,1524333,1541112,822,2,62,49,0,113,49,0.010354211763973028,0.9891124071449706,95.52754277119759
2023-02-18,15957,1524433,1541199,809,0,100,-13,0,87,-13,0.010353627273311234,0.9891214567359569,95.53380961333583
2023-02-19,15958,1524529,1541258,771,1,96,-38,0,59,-38,0.010353879752773383,0.9891458795347696,95.53383882692067
2023-02-20,15958,1524625,1541306,723,0,96,-48,0,48,-48,0.010353557307893436,0.9891773599791346,95.53985461837323
2023-02-21,15960,1524774,1541403,669,2,149,-47,-7,97,-54,0.010354203281036822,0.989211776543837,95.53721804511278
2023-02-22,15960,1524774,1541495,761,0,0,72,20,92,92,0.01035358531814894,0.9891527380886737,95.53721804511278
2023-02-23,15961,1524888,1541569,720,1,114,-42,1,74,-41,0.01035373700431184,0.9891792063799933,95.53837478854709
2023-02-24,15962,1524989,1541666,715,1,101,-2,-3,97,-5,0.010353734207020198,0.9891824818086408,95.53871695276281
2023-02-25,15963,1525083,1541744,698,1,94,-1,-16,78,-17,0.010353859006423894,0.989193406946938,95.5386205600451
2023-02-26,15963,1525184,1541820,673,0,101,-25,0,76,-25,0.010353348639919057,0.9892101542333087,95.54494769153668
2023-02-27,15963,1525260,1541869,646,0,76,-22,-5,49,-27,0.01035301961450681,0.9892280083457154,95.54970870137193
2023-02-28,15963,1525330,1541970,677,0,70,26,5,101,31,0.010352341485242904,0.9892086097654299,95.55409384200965
2023-03-01,15964,1525387,1542064,713,1,57,41,-5,94,36,0.010352358916361448,0.9891852737629566,95.55167877724881
2023-03-02,15964,1525473,1542170,733,0,86,15,5,106,20,0.010351647354053055,0.9891730483669116,95.5570658982711
2023-03-03,15964,1525556,1542265,745,0,83,13,-1,95,12,0.010351009716229053,0.989165934518387,95.56226509646704
2023-03-04,15964,1525658,1542365,743,0,102,-2,0,100,-2,0.010350338603378577,0.9891679336603203,95.56865447256327
2023-03-05,15964,1525751,1542443,728,0,93,-15,0,78,-15,0.010349815195764122,0.9891782062611065,95.57448008018041
2023-03-06,15964,1525812,1542496,720,0,61,-12,4,53,-8,0.010349459577204739,0.9891837644959858,95.5783011776497
2023-03-07,15964,1525880,1542623,779,0,68,52,7,127,59,0.01034860753405077,0.9891464084225374,95.58256076171385
2023-03-08,15965,1525930,1542775,880,1,50,95,6,152,101,0.010348236132942263,0.9890813631281296,95.57970560601315
2023-03-09,15966,1526038,1542917,913,1,108,28,5,142,33,0.010347931871902378,0.9890603318260153,95.58048352749593
2023-03-10,15966,1526138,1543071,967,0,100,55,-1,154,54,0.01034689913814724,0.9890264284663506,95.58674683702868
2023-03-11,15966,1526249,1543195,980,0,111,10,3,124,13,0.010346067736092975,0.9890188861420625,95.59369911061005
2023-03-12,15967,1526350,1543310,993,1,101,13,0,115,13,0.01034594475510429,0.9890106329901316,95.59403770276195
2023-03-13,15967,1526428,1543422,1027,0,78,29,5,112,34,0.010345193991014771,0.9889894014728311,95.5989227782301
2023-03-14,15968,1526501,1543557,1088,1,73,60,1,135,61,0.010344937051239442,0.9889501974983755,95.59750751503006
2023-03-15,15969,1526566,1543722,1187,1,65,96,3,165,99,0.010344479122536311,0.9888866000484543,95.59559145845076
2023-03-16,15970,1526700,1543896,1226,1,134,45,-6,174,39,0.010343960992191184,0.9888619440687715,95.59799624295555
2023-03-17,15972,1526854,1544048,1222,2,154,-23,19,152,-4,0.010344238002963638,0.9888643358237568,95.59566741798147
2023-03-18,15973,1527032,1544205,1200,1,178,-38,16,157,-22,0.010343833882159429,0.9888790672222924,95.60082639454079
2023-03-19,15973,1527158,1544333,1202,0,126,2,0,128,2,0.010342976547156605,0.9888786939086324,95.6087147060665
2023-03-20,15974,1527286,1544433,1173,1,128,-33,4,100,-29,0.010342954339877482,0.9888975436292802,95.6107424564918
2023-03-21,15974,1527390,1544635,1271,0,104,99,-1,202,98,0.010341601737627337,0.988835550146151,95.6172530361838
2023-03-22,15975,1527482,1544859,1402,1,92,134,-3,224,131,0.010340749544133153,0.9887517242673927,95.61702660406885
2023-03-23,15975,1527670,1545009,1364,0,188,-31,-7,150,-38,0.010339745593714988,0.9887774116526182,95.62879499217527
2023-03-24,15975,1527826,1545154,1353,0,156,-11,0,145,-11,0.010338775293595332,0.9887855838317734,95.63856025039124
2023-03-25,15977,1527956,1545327,1394,2,130,40,1,173,41,0.01033891208786231,0.9887590134644642,95.63472491706828
2023-03-26,15977,1528117,1545532,1438,0,161,44,0,205,44,0.010337540730311633,0.9887320353121126,95.64480190273518
2023-03-27,15977,1528299,1545669,1393,0,182,-45,0,137,-45,0.010336624464875727,0.9887621476525699,95.65619327783689
2023-03-28,15978,1528397,1545903,1528,1,98,123,12,234,135,0.010335706703460696,0.9886758742301425,95.65633996745525
2023-03-29,15978,1528500,1546143,1665,0,103,149,-12,240,137,0.010334102343703008,0.9885890244304699,95.66278633120541
2023-03-30,15978,1528772,1546383,1633,0,272,-53,21,240,-32,0.010332498481941408,0.9886114888743603,95.67980973839029
2023-03-31,15981,1528900,1546579,1698,3,128,70,-5,196,65,0.01033312879587787,0.9885689641460281,95.66985795632313
2023-04-01,15982,1529197,1546798,1619,1,297,-72,-7,219,-79,0.010332312299343548,0.9886210093367072,95.68245526216994
2023-04-02,15982,1529197,1547000,1821,0,0,182,20,202,202,0.010330963154492567,0.9884919198448611,95.68245526216994
2023-04-03,15982,1529380,1547136,1774,0,183,-36,-11,136,-47,0.010330055017787707,0.988523310167949,95.69390564384933
2023-04-04,15984,1529543,1547371,1844,2,163,63,7,235,70,0.01032977870206951,0.9884785226038229,95.69212962962963
2023-04-05,15985,1529673,1547651,1993,1,130,128,21,280,149,0.010328555985813339,0.9883836859860524,95.69427588364091
2023-04-06,15986,1529868,1547929,2075,1,195,92,-10,278,82,0.010327347055323597,0.9883321521852746,95.70048792693606
2023-04-07,15987,1530107,1548224,2130,1,239,38,17,295,55,0.01032602517465173,0.9882982049109172,95.70945142928629
2023-04-08,15988,1530341,1548414,2085,1,234,-30,-15,190,-45,0.01032540392944006,0.9883280569666769,95.71810107580686
2023-04-09,15988,1530593,1548619,2038,0,252,-57,10,205,-47,0.010324037093694446,0.9883599516730713,95.73386289717288
2023-04-10,15988,1530909,1548841,1944,0,316,-94,0,222,-94,0.010322557318666022,0.9884223106180686,95.75362772079059
2023-04-11,15992,1531074,1549214,2148,4,165,187,17,373,204,0.010322653939352472,0.9882908365145164,95.73999499749875
2023-04-12,15996,1531162,1549689,2531,4,88,361,22,475,383,0.010322071073615416,0.9880446980006956,95.72155538884721
2023-04-13,16000,1531554,1550130,2576,4,392,38,7,441,45,0.010321714952939431,0.9880164889396373,95.722125
2023-04-14,16004,1531835,1550616,2777,4,281,192,9,486,201,0.010321059501514237,0.9878880393340453,95.71575856035992
2023-04-15,16006,1532062,1551011,2943,2,227,166,0,395,166,0.010319720491988774,0.9877828074720295,95.71798075721604
2023-04-16,16006,1532303,1551423,3114,0,241,170,1,412,171,0.01031697995968862,0.9876758305117302,95.73303761089592
2023-04-17,16009,1532483,1551717,3225,3,180,110,1,294,111,0.01031695856912053,0.9876046985371688,95.72634143294397
2023-04-18,16017,1532321,1552260,3922,8,-162,648,49,543,697,0.01031850334351204,0.9871548580778993,95.66841480926516
2023-04-19,16017,1532844,1552783,3922,0,523,0,0,523,0,0.01031502792083633,0.9871591845093616,95.70106761565836
2023-04-20,16017,1533354,1553293,3922,0,510,0,0,510,0,0.010311641139179794,0.9871634005947365,95.73290878441655
2023-04-21,16017,1533856,1553677,3804,0,502,-118,0,384,-118,0.010309092559135521,0.9872425220943607,95.76425048386089
2023-04-22,16018,1534128,1553954,3808,1,272,16,-12,277,4,0.010307898431999918,0.9872415785795461,95.77525284055437
2023-04-23,16018,1534806,1554085,3261,0,678,-547,0,131,-547,0.010307029538281368,0.9875946296373751,95.81758022224997
2023-04-24,16019,1535143,1554274,3112,1,337,-149,0,189,-149,0.010306419588824106,0.9876913594385546,95.8326362444597
2023-04-25,16019,1535535,1554671,3117,0,392,5,0,397,5,0.010303787746732266,0.9876912864522461,95.85710718521756
2023-04-26,16023,1535844,1555034,3167,4,309,50,0,363,50,0.010303954768834637,0.9876594338130228,95.85246208575172
2023-04-27,16027,1536382,1555577,3168,4,538,-78,79,543,1,0.010302929395330479,0.9876605272513029,95.86210769326762
2023-04-28,16033,1537020,1556233,3180,6,638,6,6,656,12,0.010302441857999412,0.9876541623265925,95.86602632071353
2023-04-29,16034,1537356,1556937,3547,1,336,354,13,704,367,0.010298425690956025,0.9874233832197449,95.88100286890358
2023-04-30,16034,1537756,1557567,3777,0,400,230,0,630,230,0.010294260214809378,0.9872808039718356,95.90594985655483
2023-05-01,16037,1538012,1557835,3786,3,256,5,4,268,9,0.010294415005440243,0.9872752891031463,95.90397206460061
2023-05-02,16040,1538160,1558247,4047,3,148,243,18,412,261,0.010293618405811146,0.9871092323617501,95.89526184538653
2023-05-03,16041,1538449,1559058,4568,1,289,509,12,811,521,0.010288905223538829,0.9867811203944946,95.90730004363817
2023-05-04,16043,1538846,1559843,4954,2,397,396,-10,785,386,0.010285009452874423,0.9865390298895466,95.9200897587733
2023-05-05,16046,1539214,1560540,5280,3,368,318,8,697,326,0.010282338164994168,0.9863342176426109,95.92509036520005
2023-05-06,16050,1539874,1561126,5202,4,660,-66,-12,586,-78,0.010281040735981593,0.986386749051646,95.94230529595015
2023-05-07,16053,1540404,1561594,5137,3,530,-53,-12,468,-65,0.01027988068601698,0.986430531879605,95.95739114184265
2023-05-08,16054,1541192,1561929,4683,1,788,-445,-9,335,-454,0.010278316107838449,0.9867234682242279,96.00049831817616
2023-05-09,16060,1541361,1562435,5014,6,169,335,-4,506,331,0.010278827599228128,0.9865120789024824,95.97515566625155
2023-05-10,16060,1541979,1563053,5014,0,618,0,0,618,0,0.010274763555682373,0.9865174117576307,96.01363636363637
2023-05-11,16065,1542446,1563536,5025,5,467,40,-29,483,11,0.010274787404959016,0.9865113435187933,96.01282290694056
2023-05-12,16068,1543196,1564006,4742,3,750,-266,-17,470,-283,0.010273617876146255,0.986694424445942,96.04157331341797
2023-05-13,16074,1544099,1564410,4237,6,903,-494,-11,404,-505,0.010274800084376859,0.9870168306262425,96.06190120691801
2023-05-14,16076,1544767,1564727,3884,2,668,-332,-21,317,-353,0.01027399667801476,0.9872437811835547,96.09150286140832
2023-05-15,16080,1545339,1564960,3541,4,572,-327,-16,233,-343,0.010275023003782845,0.9874622993558941,96.10317164179105
2023-05-16,16082,1545690,1565091,3319,2,351,-219,-3,131,-222,0.010275440852959988,0.9876039156828581,96.11304564108941
2023-05-17,16082,1546668,1565362,2612,0,978,-670,-37,271,-707,0.010273661938899756,0.9880577144456043,96.17385897276458
2023-05-18,16082,1546668,1565545,2795,0,0,126,57,183,183,0.010272461027948734,0.9879422182051618,96.17385897276458
2023-05-21,16088,1548022,1565953,1843,0,120,0,0,120,0,0.010273616130241458,0.9885494647668225,96.22215315763302
2023-05-22,16090,1548472,1566034,1472,2,450,-371,0,81,-371,0.010274361859321061,0.98878568409115,96.23816034804226
