tanggal,meninggal,sembuh,positif,positif_aktif,rasio_kematian,rasio_sembuh,rasio_sembuh_meninggal
2022-01-24,13597,857215,881300,10488,0.015428344491092705,0.9726710541245887,63.0444215635802
2022-01-25,13606,857688,883490,12196,0.015400287496179922,0.970795368368629,63.03748346317801
2022-01-26,13612,859305,886999,14082,0.01534612778593888,0.9687778678442704,63.12848956802821
2022-01-27,13615,861203,891148,16330,0.015278045846481169,0.966397276322227,63.253984575835474
2022-01-28,13617,862670,895706,19419,0.015202532973989233,0.9631173621701764,63.352427113167366
2022-01-29,13627,864447,901471,23397,0.015116404188265624,0.9589293499180783,63.436339619872314
2022-01-30,13639,866477,908093,27977,0.01501938678086936,0.9541720947083614,63.52936432289757
2022-01-31,13666,867519,913355,32170,0.014962418774737096,0.9498157890415009,63.480096590077565
2022-02-01,13678,869184,919743,36881,0.014871545638292436,0.945029209246496,63.54613247550812
2022-02-02,13689,873212,928875,41974,0.014737182075090836,0.9400748216929081,63.78931989188399
2022-02-03,13713,877579,939192,47900,0.014600848388827843,0.9343978653991942,63.99613505432801
2022-02-04,13738,883377,952371,55256,0.014425050741780252,0.9275555429554239,64.30171786286213
2022-02-05,13767,891571,965145,59807,0.014264177921452218,0.9237689673572365,64.76145856032542
2022-02-06,13794,899957,980970,67219,0.014061592097617663,0.9174154153541902,65.24264172828767
2022-02-07,13832,905285,993652,74535,0.013920366486456023,0.9110684626005885,65.4485974551764
2022-02-08,13872,910435,1004469,80162,0.013810281850410515,0.9063843682582539,65.63112745098039
2022-02-09,13889,923652,1018822,81281,0.013632410764588907,0.9065881969568776,66.50241198070415
2022-02-10,13911,929100,1029912,86901,0.013506979237061031,0.9021159089320253,66.78887211559197
2022-02-11,13950,945079,1040619,81590,0.01340548269827862,0.9081892604305707,67.74759856630824
2022-02-12,13989,960624,1053036,78423,0.013284446115802309,0.9122423165019999,68.66995496461506
2022-02-13,14032,975674,1063208,73502,0.01319779384654743,0.9176699197146748,69.53206955530217
2022-02-14,14085,975770,1073483,83628,0.013120841224313753,0.908975735992093,69.27724529641462
2022-02-15,14135,984861,1082965,83969,0.013052130031903154,0.9094116615033727,69.67534488857446
2022-02-16,14191,992213,1095353,88949,0.012955640784295109,0.9058385744139104,69.91846945246988
2022-02-17,14255,1008870,1103889,80764,0.012913436042935477,0.9139234107777141,70.77306208347949
2022-02-18,14301,1020564,1112078,77213,0.012859709480809799,0.9177090096198288,71.36312146003776
2022-02-19,14326,1031739,1121531,75466,0.012773610359410485,0.9199380133050268,72.0186374424124
2022-02-20,14358,1043718,1129667,71591,0.012709940185913194,0.9239165169912904,72.69243627246135
2022-02-21,14382,1055584,1135025,65059,0.012671086539944055,0.9300094711570229,73.39618968154637
2022-02-22,14415,1064272,1140233,61546,0.012642152963473255,0.9333811598155816,73.83087062088103
2022-02-23,14466,1071054,1147528,62008,0.012606228344754986,0.9333576174176142,74.03940273745334
2022-02-24,14513,1082827,1154383,57043,0.012572083961735403,0.938013640187009,74.61083166815958
2022-02-25,14555,1091226,1158907,53126,0.012559247635919016,0.9415992827724744,74.97258673995191
2022-02-26,14585,1100117,1163582,48880,0.012534569974440994,0.9454572174543779,75.42797394583476
2022-02-27,14609,1109056,1167539,43874,0.01251264411724148,0.9499091679164465,75.91594222739407
2022-02-28,14664,1120433,1174839,39742,0.012481710259873905,0.9536906759138912,76.40705128205128
2022-03-01,14690,1126008,1178473,37775,0.012465283464279622,0.9554805243734901,76.65132743362832
2022-03-02,14710,1129828,1182669,38131,0.012437968696228615,0.9553205503822286,76.80679809653297
2022-03-03,14730,1137499,1187338,35109,0.012405902952655435,0.9580245894597832,77.22328581126952
2022-03-04,14754,1143134,1191065,33177,0.01238723327442247,0.959757863760584,77.47959875288058
2022-03-05,14779,1148415,1194124,30930,0.012376436617972672,0.961721730741531,77.7058664320996
2022-03-06,14798,1152865,1197793,30130,0.012354388446083756,0.962491014724581,77.90681173131505
2022-03-07,14828,1156926,1200486,28732,0.012351664242648394,0.9637146955483029,78.02306447261937
2022-03-08,14852,1161139,1204055,28064,0.012334984697542887,0.9643571099326858,78.18064907083222
2022-03-09,14863,1164852,1207927,28212,0.012304551516772122,0.9643397324507192,78.37260310838997
2022-03-10,14881,1168549,1211473,28043,0.012283393851947174,0.9645687522544869,78.52624151602714
2022-03-11,14896,1173761,1214021,25364,0.012269968970882712,0.9668374764522195,78.797059613319
2022-03-12,14921,1178124,1216126,23081,0.012269287886288099,0.9687515931737336,78.95744253066148
2022-03-13,14955,1180576,1218000,22469,0.01227832512315271,0.9692742200328407,78.94189234369776
2022-03-14,14988,1184667,1219307,19652,0.012292228290332132,0.9715904198040363,79.041032826261
2022-03-15,15019,1187307,1220878,18552,0.012301802473302,0.9725025760149663,79.0536653572142
2022-03-16,15031,1189556,1222584,17997,0.012294451751372502,0.9729850873232432,79.1401769676003
2022-03-17,15043,1193225,1224167,15899,0.012288356082135852,0.9747240368348437,79.32094661969022
2022-03-18,15061,1196098,1225683,14524,0.01228784277827138,0.9758624375144307,79.41690458800876
2022-03-19,15073,1198669,1227168,13426,0.012282751831860022,0.9767766108633863,79.52424865653818
2022-03-20,15087,1200920,1228335,12328,0.012282479942361,0.977681170039118,79.59965533240538
2022-03-21,15093,1202740,1229197,11364,0.012278747832934835,0.9784761921807489,79.68859736301597
2022-03-22,15102,1204167,1230209,10940,0.012275962864846543,0.9788312392447137,79.73559793404847
2022-03-23,15106,1205353,1231444,10985,0.012266899672254687,0.9788126784490403,79.79299616046605
2022-03-24,15111,1207258,1232511,10142,0.012260336824580064,0.97951093337098,79.89266097544835
2022-03-25,15116,1208909,1233401,9376,0.012255543817460825,0.9801427110890943,79.9754564699656
2022-03-26,15121,1210332,1234197,8744,0.012251690775459671,0.9806635407475468,80.04311884134647
2022-03-27,15126,1211717,1234791,7948,0.012249846330269657,0.9813134368488271,80.1082242496364
2022-03-28,15138,1213009,1235364,7217,0.012253878209175595,0.9819041189479376,80.13007002246003
2022-03-29,15148,1213901,1236106,7057,0.012254612468509982,0.982036330217635,80.13605756535516
2022-03-30,15159,1214728,1237007,7120,0.01225457899591514,0.9819895926215454,80.13246256349363
2022-03-31,15167,1216040,1237736,6529,0.012253824725143326,0.982471221649851,80.17669941319971
2022-04-01,15175,1217108,1238377,6094,0.012253942054802375,0.9828251009183795,80.20481054365733
2022-04-02,15183,1218121,1239010,5706,0.01225413838467809,0.983140571908217,80.22926957781729
2022-04-03,15190,1218930,1239622,5502,0.012253735412891995,0.9833078148016089,80.24555628703094
2022-04-04,15200,1219664,1240110,5246,0.012256977203635161,0.9835127529009523,80.24105263157895
2022-04-05,15205,1220235,1240678,5238,0.012255395840016507,0.9835227190294339,80.25221966458402
2022-04-06,15207,1220769,1241431,5455,0.012249573274712811,0.9833563041361139,80.2767804300651
2022-04-07,15212,1221596,1242105,5297,0.01224695174723554,0.9834885134509562,80.30475940047332
2022-04-08,15214,1222380,1242697,5103,0.012242726907685462,0.9836508819124855,80.3457341921914
2022-04-09,15217,1223059,1243147,4871,0.012240708460061442,0.9838410099529662,80.37451534468029
2022-04-10,15220,1223655,1243517,4642,0.012239478833019573,0.9840275605399845,80.39783180026281
2022-04-11,15224,1224308,1243829,4297,0.01223962457861973,0.98430572048087,80.41960063058329
2022-04-12,15229,1224805,1244184,4150,0.01224015097445394,0.9844243295203925,80.42583229365027
2022-04-13,15232,1225348,1244583,4003,0.012238637358858348,0.9845450243173818,80.44564075630252
2022-04-14,15234,1226139,1244955,3582,0.012236586864585466,0.9848862007060496,80.48700275699095
2022-04-15,15238,1226739,1245265,3288,0.012236752819680952,0.9851228453381409,80.50525003281271
2022-04-16,15240,1227338,1245458,2880,0.012236462409812294,0.9854511352450264,80.53398950131233
2022-04-17,15244,1227793,1245653,2616,0.012237758027315793,0.985662138653381,80.5427053266859
2022-04-18,15250,1228205,1245823,2368,0.012240904205493076,0.9858583442431228,80.53803278688524
2022-04-19,15252,1228519,1246002,2231,0.012240750817414419,0.9859687223616014,80.54805927091529
2022-04-20,15254,1228783,1246233,2196,0.012240086725355532,0.9859978029790577,80.55480529697128
2022-04-21,15258,1229206,1246392,1928,0.012241734542583713,0.9862114005866534,80.561410407655
2022-04-22,15261,1229616,1246607,1730,0.012242029765595732,0.9863702032797826,80.57243955179871
